country,date,total_cases,new_cases,new_cases_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths,new_deaths,new_deaths_smoothed,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,excess_mortality,excess_mortality_cumulative,excess_mortality_cumulative_absolute,excess_mortality_cumulative_per_million,hosp_patients,hosp_patients_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,icu_patients,icu_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,stringency_index,reproduction_rate,total_tests,new_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,new_people_vaccinated_smoothed,new_people_vaccinated_smoothed_per_hundred,code,continent,population,population_density,median_age,life_expectancy,gdp_per_capita,extreme_poverty,diabetes_prevalence,handwashing_facilities,hospital_beds_per_thousand,human_development_index,new_cases_reported,vaccination_indicator,cases_per_100k,cases_per_100k_7d
United States,2022-09-27,94814470.0,15295.0,51733.0,277613.53,44.783237,151.47246,1046254.0,85.0,387.85715,3063.396,0.2488771,1.1356325,,,,,23655.0,69.925,26213.0,77.487,2943.0,8.7,,,24.16,0.8896,,,,,,,,,624640500.0,264234460.0,226325980.0,,710730.0,601464.7,182.89261,77.36695,66.26748,,1761.0681,58524.285,0.017135711,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.26748,4.478323728790478,15.147245600622282
United States,2022-09-28,94852112.0,37642.0,50711.285,277723.75,110.21449,148.48091,1046486.0,232.0,388.57144,3064.0752,0.6792881,1.1377239,,,,,23556.0,69.633,25796.0,76.254,2999.0,8.865,,,24.15,0.8879,,,,,,,,,625374850.0,264303440.0,226383400.0,,734370.0,608070.44,183.10762,77.387146,66.28429,,1780.4094,58738.145,0.017198328,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.28429,11.021448957118743,14.848091149510251
United States,2022-09-29,94892499.0,40387.0,49396.0,277842.0,118.251755,144.6298,1046948.0,462.0,382.57144,3065.428,1.3527203,1.120156,,,,,23287.0,68.837,25305.0,74.803,2996.0,8.856,,,24.15,0.8857,,,,,,,,,626094100.0,264370780.0,226440670.0,,719209.0,613298.0,183.3182,77.40686,66.301056,,1795.7156,58768.57,0.017207237,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.301056,11.825175575983069,14.462979987403363
United States,2022-09-30,94970674.0,78175.0,48566.855,278070.88,228.89372,142.2021,1048104.0,1156.0,448.0,3068.8127,3.3847284,1.3117287,,,,,22716.0,67.15,24975.0,73.827,2911.0,8.605,,,24.15,0.8709,,,,,,,,,626922100.0,264446660.0,226506050.0,,828035.0,615134.1,183.56065,77.42908,66.3202,,1801.0918,58259.715,0.017058246,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.3202,22.88937283414159,14.220209792457306
United States,2022-10-01,95057826.0,87152.0,46846.0,278326.06,255.17807,137.16348,1048700.0,596.0,425.42856,3070.5579,1.7450676,1.2456403,,,,,21783.0,64.392,24800.0,73.31,2808.0,8.301,,,24.15,0.8797,,,,,,,,,627301500.0,264482180.0,226535280.0,,379399.0,614905.7,183.67174,77.439476,66.32876,,1800.423,57852.285,0.01693895,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.32876,25.517807754923027,13.716348702119562
United States,2022-10-02,95104538.0,46712.0,45890.57,278462.84,136.77113,134.36603,1049049.0,349.0,426.0,3071.5796,1.0218601,1.2473135,7.1218095,14.8400545,1205309.2,3562.948,21933.0,64.835,24659.0,72.893,2810.0,8.306,,,24.15,0.8855,,,,,,,,,627510800.0,264503870.0,226551890.0,,209289.0,613824.3,183.73302,77.44583,66.33362,,1797.2566,57633.0,0.016874745,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.33362,13.677113960069358,13.43660248161659
United States,2022-10-03,95116740.0,12202.0,45366.43,278498.56,35.72704,132.83136,1049173.0,124.0,429.14285,3071.9426,0.36306778,1.2565156,,,,,22669.0,67.011,24545.0,72.556,2843.0,8.404,,,24.15,0.8882,,,,,,,,,628231740.0,264569890.0,226604590.0,,720944.0,614568.0,183.9441,77.465164,66.34905,,1799.4341,57403.43,0.016807528,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.34905,3.572703899228598,13.283135244322123
United States,2022-10-04,95130596.0,13856.0,45160.855,278539.12,40.569893,132.22945,1049230.0,57.0,425.14285,3072.1096,0.16689405,1.2448038,,,,,22723.0,67.17,24359.0,72.006,2851.0,8.428,,,24.14,0.8869,,,,,,,,,628959400.0,264635580.0,226658750.0,,727709.0,616993.56,184.15718,77.48439,66.36491,,1806.5361,57302.285,0.016777914,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.36491,4.056989446624444,13.222944632584117
United States,2022-10-05,95162964.0,32368.0,44407.43,278633.9,94.7724,130.02344,1049413.0,183.0,418.14285,3072.6455,0.53581774,1.224308,,,,,22581.0,66.75,24169.0,71.445,2857.0,8.445,,,24.14,0.8913,,,,,,,,,629757100.0,264707570.0,226717010.0,,797679.0,626037.7,184.39073,77.50547,66.381966,,1833.0171,57733.0,0.016904024,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.381966,9.477239781202366,13.002343321738921
United States,2022-10-06,95200619.0,37655.0,44017.145,278744.16,110.252556,128.88069,1049857.0,444.0,415.57144,3073.9453,1.3000169,1.216779,,,,,22263.0,65.81,24056.0,71.111,2766.0,8.176,,,24.14,0.9031,,,,,,,,,630535100.0,264778320.0,226774160.0,,777999.0,634436.3,184.61853,77.526184,66.3987,,1857.6078,58218.57,0.017046198,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.3987,11.025255312690778,12.888068998411452
United States,2022-10-07,95264812.0,64193.0,42019.715,278932.12,187.95491,123.03229,1050624.0,767.0,360.0,3076.1912,2.2457497,1.0540677,,,,,21779.0,64.38,23972.0,70.862,2655.0,7.848,,,24.13,0.9239,,,,,,,,,631412900.0,264857570.0,226840260.0,,877814.0,641547.56,184.87555,77.54939,66.41805,,1878.4293,58703.0,0.017188039,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.41805,18.795491018126654,12.303228738980746
United States,2022-10-08,95343411.0,78599.0,40797.855,279162.25,230.1352,119.454735,1051275.0,651.0,367.85715,3078.0972,1.9061058,1.0770731,,,,,21219.0,62.724,23904.0,70.661,2626.0,7.763,,,24.13,0.9178,,,,,,,,,631823040.0,264895790.0,226870720.0,,410115.0,645935.56,184.99564,77.560585,66.42697,,1891.2772,59089.0,0.017301057,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.42697,23.013518585106425,11.945473143292661
United States,2022-10-09,95385122.0,41711.0,40083.43,279284.38,122.12838,117.36291,1051609.0,334.0,365.7143,3079.0752,0.97794056,1.0707989,7.9214306,14.793372,1209679.8,3575.8677,21340.0,63.082,23752.0,70.212,2655.0,7.848,,,24.13,0.9056,,,,,,,,,632045440.0,264919100.0,226888000.0,,222397.0,647808.1,185.06075,77.56741,66.43203,,1896.7601,59320.715,0.017368902,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.43203,12.212838251165715,11.736290899163567
United States,2022-10-10,95396455.0,11333.0,39959.285,279317.56,33.182636,116.99942,1051681.0,72.0,358.2857,3079.2861,0.21081354,1.0490483,,,,,21808.0,64.465,23595.0,69.748,2655.0,7.848,,,24.13,0.8941,,,,,,,,,632787000.0,264984420.0,226942050.0,,741564.0,650753.9,185.27788,77.58653,66.44786,,1905.385,59216.0,0.017338242,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.44786,3.3182636690671776,11.699942294854795
United States,2022-10-11,95409675.0,13220.0,39868.43,279356.28,38.707706,116.7334,1051759.0,78.0,361.2857,3079.5144,0.22838134,1.0578322,,,,,21990.0,65.003,23537.0,69.576,2633.0,7.783,,,24.13,0.9102,,,,,,,,,633550600.0,265051700.0,226997120.0,,763542.0,655872.9,185.50143,77.60623,66.46398,,1920.3733,59445.715,0.017405502,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.46398,3.87077082017719,11.673339633933756
United States,2022-10-12,95434094.0,24419.0,38732.855,279427.78,71.498,113.408485,1051928.0,169.0,359.2857,3080.0093,0.49482623,1.0519763,,,,,21789.0,64.409,23442.0,69.296,2681.0,7.925,,,24.12,0.9065,,,,,,,,,634374600.0,265126260.0,227056860.0,,824063.0,659642.0,185.74272,77.62806,66.481476,,1931.4092,59811.715,0.017512666,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.481476,7.149799747194161,11.340848200504015
United States,2022-10-13,95472250.0,38156.0,38804.43,279539.5,111.71947,113.61804,1052326.0,398.0,352.7143,3081.1746,1.1653304,1.0327353,,,,,21762.0,64.329,23404.0,69.183,2683.0,7.931,,,24.12,0.9106,,,,,,,,,635159600.0,265198020.0,227113760.0,,785001.0,660642.3,185.97256,77.64907,66.49813,,1934.338,59956.43,0.017555038,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.49813,11.171946400505359,11.36180407019181
United States,2022-10-14,95529714.0,57464.0,37843.145,279707.75,168.25262,110.80343,1052978.0,652.0,336.2857,3083.0835,1.9090338,0.9846331,,,,,21544.0,63.685,23349.0,69.021,2656.0,7.851,,,24.12,0.9106,,,,,,,,,636051500.0,265278780.0,227179340.0,,891898.0,662654.3,186.23372,77.67272,66.517334,,1940.2291,60173.285,0.017618533,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.517334,16.825262814724812,11.080342898277264
United States,2022-10-15,95602703.0,72989.0,37041.715,279921.44,213.7093,108.45687,1053622.0,644.0,335.2857,3084.9692,1.88561,0.9817051,,,,,20862.0,61.669,23229.0,68.666,2537.0,7.499,,,24.12,0.9293,,,,,,,,,636439040.0,265315660.0,227208160.0,,387507.0,659424.56,186.34717,77.68352,66.52577,,1930.7726,59980.43,0.017562065,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.52577,21.370929757482067,10.845687351473783
United States,2022-10-16,95636402.0,33699.0,35897.145,280020.12,98.66952,105.105606,1053883.0,261.0,324.85715,3085.7334,0.7641991,0.9511706,7.313327,14.742816,1213749.2,3587.897,21076.0,62.302,23185.0,68.536,2590.0,7.656,,,24.12,0.9441,,,,,,,,,636652200.0,265338560.0,227224770.0,,213187.0,658108.9,186.40959,77.69022,66.53063,,1926.9203,59921.285,0.017544748,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.53063,9.866952032462263,10.510560748801861
United States,2022-10-17,95642452.0,6050.0,35142.43,280037.84,17.714193,102.89583,1053909.0,26.0,318.2857,3085.8096,0.07612711,0.9319297,,,,,21801.0,64.445,23062.0,68.172,2746.0,8.117,,,24.11,0.9543,,,,,,,,,637416100.0,265410200.0,227279900.0,,763940.0,661305.44,186.63327,77.711205,66.546776,,1936.2797,60828.145,0.017810272,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.546776,1.7714193239086231,10.289582985207783
United States,2022-10-18,95653603.0,11151.0,34846.855,280070.47,32.649746,102.0304,1053917.0,8.0,308.2857,3085.833,0.023423726,0.90265006,,,,,21768.0,64.347,22899.0,67.69,2738.0,8.094,,,24.11,0.955,,,,,,,,,638178750.0,265479970.0,227334380.0,,762575.0,661167.3,186.85655,77.73163,66.56273,,1935.8752,61180.715,0.017913504,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.56273,3.264974691058687,10.203040681047996
United States,2022-10-19,95687463.0,33860.0,36195.57,280169.62,99.14092,105.97939,1054151.0,234.0,317.57144,3086.518,0.685144,0.9298383,,,,,21809.0,64.468,22988.0,67.954,2745.0,8.114,,,24.11,0.9667,,,,,,,,,638977400.0,265554640.0,227392370.0,,798688.0,657542.3,187.09041,77.753494,66.57971,,1925.2614,61198.145,0.017918607,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.57971,9.914092282239006,10.597939614625831
United States,2022-10-20,95726462.0,38999.0,36316.0,280283.8,114.18774,106.33201,1054617.0,466.0,327.2857,3087.8826,1.3644321,0.9582814,,,,,21636.0,63.957,23022.0,68.054,2698.0,7.975,,,24.11,0.9909,,,,,,,,,639747900.0,265626540.0,227448450.0,,770493.0,655469.7,187.31601,77.77454,66.59613,,1919.1929,61219.0,0.017924715,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.59613,11.41877391952271,10.633200688771167
United States,2022-10-21,95726462.0,0.0,28106.857,280283.8,0.0,82.29591,1054617.0,0.0,234.14285,3087.8826,0.0,0.6855623,,,,,21459.0,63.434,22972.0,67.906,2704.0,7.993,,,24.1,1.0157,,,,,,,,,640605400.0,265705740.0,227511300.0,,857460.0,650550.0,187.56706,77.79774,66.61453,,1904.7882,60994.57,0.017859003,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.61453,0.0,8.229591715239051
United States,2022-10-22,95920136.0,193674.0,45347.57,280850.88,567.07086,132.77614,1056838.0,2221.0,459.42856,3094.3855,6.503012,1.3451911,,,,,21021.0,62.139,23098.0,68.279,2638.0,7.798,,,24.1,1.0188,,,,,,,,,640990400.0,265742050.0,227539490.0,,385028.0,650195.9,187.6798,77.808365,66.62279,,1903.7512,60913.145,0.01783516,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.62279,56.7070853121783,13.277613937338513
United States,2022-10-23,95920136.0,0.0,40533.43,280850.88,0.0,118.6805,1056838.0,0.0,422.14285,3094.3855,0.0,1.2360198,7.4798656,14.693841,1217929.8,3600.2551,21143.0,62.5,23207.0,68.601,2610.0,7.715,,,24.1,1.0203,,,,,,,,,641199940.0,265764370.0,227555250.0,,209544.0,649675.44,187.74115,77.814896,66.6274,,1902.2274,60829.0,0.017810524,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.6274,0.0,11.868049361272474
United States,2022-10-24,95920136.0,0.0,39669.145,280850.88,0.0,116.149895,1056838.0,0.0,418.42856,3094.3855,0.0,1.2251445,,,,,21846.0,64.578,23338.0,68.988,2673.0,7.902,,,24.1,1.0168,,,,,,,,,641947260.0,265833380.0,227609010.0,,747316.0,647300.56,187.95996,77.835106,66.64314,,1895.2739,60452.855,0.01770039,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.64314,0.0,11.614989457856959
United States,2022-10-25,95920136.0,0.0,38076.145,280850.88,0.0,111.48564,1056838.0,0.0,417.2857,3094.3855,0.0,1.2217983,,,,,22213.0,65.663,23557.0,69.636,2742.0,8.105,,,24.1,1.0143,,,,,,,,,642715840.0,265903410.0,227663820.0,,768556.0,648155.0,188.185,77.855606,66.65919,,1897.7756,60491.715,0.017711768,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.65919,0.0,11.14856450199143
United States,2022-10-26,95920136.0,0.0,33239.0,280850.88,0.0,97.322655,1056838.0,0.0,383.85715,3094.3855,0.0,1.1239206,,,,,22478.0,66.446,23817.0,70.404,2716.0,8.029,,,24.09,1.0184,,,,,,,,,643560640.0,265980320.0,227723400.0,,844834.0,654747.3,188.43236,77.87813,66.676636,,1917.0776,60811.57,0.01780542,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.676636,0.0,9.732265604528717
United States,2022-10-27,95920136.0,0.0,27667.715,280850.88,0.0,81.010124,1056838.0,0.0,317.2857,3094.3855,0.0,0.92900175,,,,,22292.0,65.896,23935.0,70.753,2680.0,7.922,,,24.09,1.0224,,,,,,,,,644349700.0,266052060.0,227779090.0,,789043.0,657397.3,188.66339,77.89914,66.69294,,1924.8368,60789.145,0.017798854,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.69294,0.0,8.101012187454042
United States,2022-10-28,96175292.0,255156.0,64118.57,281597.97,747.0881,187.73698,1059919.0,3081.0,757.4286,3103.4065,9.021063,2.217725,,,,,21933.0,64.835,23981.0,70.889,2626.0,7.763,,,24.09,1.0294,,,,,,,,,645210400.0,266129280.0,227841300.0,,860676.0,657856.7,188.91539,77.921745,66.71115,,1926.182,60504.285,0.017715449,USA,North America,341534041.0,37.33665084838867,37.720001220703125,77.97889709472656,64623.125,1.2497341632843018,10.699999809265137,,2.869999885559082,,True,66.71115,74.70880479524442,18.773698586774675
